curve_row_index,acquisition_order,instrument_scan_number,block,position_in_block,source,map_start_time,speed_um_per_s,point_index,line_index,position_within_line,physical_row,physical_column,duration_s,sample_count,baseline_mode,baseline_start_nm,baseline_stop_nm,baseline_start_time_s,baseline_stop_time_s,baseline_sample_count,dynamic_baseline_raw_V,initial_0_10nm_raw_V,baseline_minus_initial_V,pre_guard_corrected_V,post_guard_corrected_V,near_320_360nm_corrected_V,near_380_420nm_corrected_V,terminal_last_25nm_corrected_V,detector_drift_V,detector_pre_guard_mismatch_V,detector_post_guard_mismatch_V,detector_roughness_V,detector_score_V
273,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,17,3,2,2,1,0.17517517517517517,350,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.2595227689474685,-0.605545365016011,0.8650681339634795,-0.034868517461589976,0.026418420827888922,0.06733020422645072,0.17624760999849454,0.5291955078836373,0.038424851364541435,0.03447088638602791,0.0273781100761748,0.0024192647937356926,0.0699541657940767
274,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,18,3,3,2,2,0.18168168168168167,363,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.25592674243670566,-0.6016148498934488,0.8575415923301545,-0.02680281269101545,0.02777425189677224,0.05758730079279065,0.13674796847091553,0.545155548814288,0.03465377690748525,0.026537520899763217,0.027477744153417805,0.002835157667104349,0.06237019885085185
275,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,19,3,4,2,3,0.18418418418418417,368,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.2542192024633225,-0.6087372764214263,0.8629564788847488,-0.027959197617891368,0.02736669940741665,0.05969038744099636,0.12933296383033055,0.5584593317853341,0.024934946286101628,0.027899943069050304,0.026564171750045773,0.0021564662183112815,0.05270612025022749
276,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,20,3,5,2,4,0.18518518518518517,370,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.25041522534429284,-0.4642355680271068,0.7146507933713997,-0.02565799695303403,0.027458908067749088,0.054947147922822515,0.12365351829248247,0.5967255642861288,0.029152711019847705,0.026095009158244975,0.026184670372176533,0.0016356246715513723,0.0557014569529463
277,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,21,3,6,2,5,0.18518518518518517,370,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.253049385040687,-0.363805630706159,0.616855015746846,-0.02146818182226598,0.026613428406080164,0.06147335518870503,0.12827642434087944,0.5824270424303457,0.035032292401348836,0.021629266091290456,0.026465052167981895,0.002247187014206592,0.05964124828453666
278,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,22,3,7,2,6,0.18518518518518517,370,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.25332180050437986,-0.3708954020860601,0.62421720259044,-0.026627506106604998,0.021345971140348807,0.056502091407110544,0.11451984667736859,0.5445258456497197,0.027972272748080534,0.02634481464460331,0.021575821166391784,0.0033163580555707894,0.05276168016747078
279,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,23,3,8,2,7,0.18518518518518517,370,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.2524701079657902,-0.26382528708334485,0.5162953950491351,-0.02090935662600607,0.018832247812767322,0.050911166850634765,0.10920867122668049,0.5520292878400264,0.034365432951149966,0.020080787169402647,0.019230225129679757,0.0024365490507017307,0.0546300763633666
280,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,24,4,1,3,7,0.18518518518518517,370,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.26085993913714955,-0.34475202481886047,0.60561196395601,-0.028804143316995934,0.02167232238515171,0.05092940222841855,0.131629147471927,0.7378677832425304,0.038505736959348946,0.028942428496944284,0.021792975676256265,0.0028863429847969524,0.06459502479214846
281,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,25,4,2,3,6,0.17217217217217218,344,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.25994068920994867,-0.5576784411111966,0.8176191303211453,-0.02432400272818891,0.03871467762320385,0.07741811144095098,0.19924431528233294,0.549042918649228,0.04799711621464667,0.02322558333115099,0.039251843962947064,0.002493427188025865,0.07985918665870216
282,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,26,4,3,3,5,0.18168168168168167,363,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.2509708856999369,-0.555215435884064,0.8061863215840008,-0.027505874524972357,0.027687277181992487,0.07358058089307248,0.15350999336268017,0.5849518454811375,0.03517058453393479,0.026839536522590107,0.02708100023440796,0.0017649214816664038,0.06257208328285042
283,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,27,4,4,3,4,0.18118118118118118,362,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.25647761937771074,-0.5613650187734984,0.8178426381512092,-0.027031548904521946,0.025661195166310102,0.05828028964545526,0.15476207995499697,0.6062438252192758,0.03221528250879513,0.027744388927938513,0.024383611861545362,0.002192464194525068,0.05882739895216833
284,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,28,4,5,3,3,0.1826826826826827,365,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.24977526564880087,-0.568523740850577,0.8182990064993778,-0.02918313715232343,0.028477018938896648,0.06655010160625527,0.14802906231340696,0.593290204886137,0.034911985351594677,0.029877015942595342,0.028251378039630515,0.0025442481875105616,0.06461224438958524
285,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,29,4,6,3,2,0.18518518518518517,370,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,88,0.2461618213904309,-0.5532815041265585,0.7994433255169895,-0.0235632256593461,0.03028105317840224,0.05320298979795554,0.13111745003408165,0.5966981514267702,0.03575486611734491,0.02246574347785088,0.031935170475326985,0.0016909064832924536,0.06337804971475695
286,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,30,4,7,3,1,0.18518518518518517,370,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.243654169105964,-0.3678760885174631,0.6115302576234272,-0.024437169419172317,0.030796499478418143,0.0627718158735252,0.12416403100088816,0.5912670652266685,0.03395490890450259,0.0234794853115578,0.031021920674337566,0.0014091717042185592,0.061557904823504914
287,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,31,4,8,3,0,0.18518518518518517,370,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.2526344571934113,-0.3392901718070429,0.5919246290004543,-0.02190277172855218,0.02964696985217319,0.05746694229351851,0.11865018338436625,0.5865033293329773,0.027223170548223014,0.021587014912858082,0.029034400767599833,0.0018790949145680025,0.05300365211709397
288,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,32,5,1,4,0,0.18518518518518517,370,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.2518558340944879,-0.2947651555102928,0.5466209896047807,-0.02470550229409188,0.024560264476586713,0.06134247317722702,0.14126721625545163,0.7424542602511852,0.025756807837990336,0.025395198377609618,0.022988357947187787,0.0024567089185612567,0.05056276323002935
289,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,33,5,2,4,1,0.17567567567567569,351,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.26010067774329415,-0.602672874466282,0.8627735522095762,-0.028417370870769953,0.029419863336910046,0.06846981939153973,0.18610551561945304,0.5842559921417996,0.03150234792950768,0.028226537656167783,0.02832363123964754,0.002050558080937126,0.06029007189764962
290,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,34,5,3,4,2,0.18168168168168167,363,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.25201332524042297,-0.6057850891779121,0.857798414418335,-0.02797834518172257,0.02791490653559997,0.058341400548523964,0.1468068386899239,0.5744661000024761,0.037744891754658116,0.02809393834321333,0.028892003797800325,0.0016446213845497382,0.06664901817130238
291,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,35,5,4,4,3,0.18518518518518517,370,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.24497956987078898,-0.6121841827618724,0.8571637526326613,-0.025619952120323586,0.023020294192540897,0.05504314716115086,0.1371516052347991,0.6135699640276657,0.03959611771684374,0.026235855689869192,0.023008616542500637,0.0017469363988346365,0.0646550879327373
292,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,36,5,5,4,4,0.18518518518518517,370,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.2470659840941337,-0.6107838909663412,0.8578498750604749,-0.02192032018574533,0.025200980619044883,0.05958573077838239,0.11308409364924313,0.5650104072452296,0.029309608410535426,0.020694375510641877,0.025844196929968366,0.0030831304382027414,0.05334967724039123
293,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,37,5,6,4,5,0.18518518518518517,370,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.24577331078481574,-0.5234969443581926,0.7692702551430084,-0.0216457382801898,0.02510597977946971,0.050283107289584905,0.11096906236971493,0.5469535509454493,0.021323299979803756,0.02188993855014995,0.02525240510746951,0.001525297437746126,0.04527579616805002
294,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,38,5,7,4,6,0.18518518518518517,370,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.2466196748219819,-0.47110131986281994,0.7177209946848019,-0.026726945509996436,0.025649114263291556,0.0515768791156368,0.09525162955502384,0.5010410690789329,0.029756707502313684,0.026088527909514547,0.0265294224675372,0.001921561624764534,0.05654607309703069
295,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,39,5,8,4,7,0.18518518518518517,370,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.24927382474187923,-0.2172668273182673,0.4665406520601465,-0.02934099817857655,0.024555330884976495,0.04552832361201181,0.10334120690191315,0.4881974895309319,0.0295115588925908,0.029838204929226148,0.023553104009591014,0.0020336631716743048,0.05671562915491796
296,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,40,6,1,5,7,0.18518518518518517,370,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.24732183003200134,-0.19019484187371544,0.43751667190571675,-0.02079298059752646,0.024637739107408935,0.05101388789895295,0.12773568712648717,0.7497777403709733,0.03498489627112458,0.020747203041325435,0.02422268055054716,0.0020478159606847623,0.05798179205723207
297,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,41,6,2,5,6,0.17117117117117117,342,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.25590714712301577,-0.5574469683395479,0.8133541154625636,-0.032828824962626485,0.02455792839036769,0.06645970619379765,0.16476843829306687,0.5567089635646015,0.036789953938878545,0.03378575679485735,0.02482930791106458,0.0015195601212343313,0.06647737632214809
298,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,42,6,3,5,5,0.1826826826826827,365,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.2474429783508999,-0.5567334052418254,0.8041763835927253,-0.02388251024333643,0.02364499702017836,0.053211764026552116,0.1303367022091209,0.5799846531640963,0.024202435860509464,0.024186567160549954,0.024930612011848707,0.001630229424807339,0.04916858280291063
299,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,43,6,4,5,4,0.18468468468468469,369,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.24651328278103377,-0.5604238151979484,0.8069370979789822,-0.016774000114692406,0.015274916901590191,0.050343267071835784,0.13216686446056466,0.5990546589328637,0.02437205101581602,0.017640530972355628,0.015141751643938578,0.0032527608893118676,0.04157638254629109
300,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,44,6,5,5,3,0.18518518518518517,370,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.2414674366658407,-0.5608700271331744,0.802337463799015,-0.017839358329620525,0.02973331048640776,0.07176672952933685,0.14950853352648913,0.6458013627503173,0.030832735234836317,0.019095168754612674,0.02942495127707409,0.0017725165429333112,0.05553592438641303
301,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,45,6,6,5,2,0.18518518518518517,370,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.24692974577068202,-0.5761499499338054,0.8230796957044875,-0.021249830068214293,0.026368578759772193,0.06186925227646048,0.13326543681562877,0.6204917096252056,0.035820060999714354,0.020362559492719312,0.025528704314501494,0.0015625719182152942,0.05915633588287858
302,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,46,6,7,5,1,0.18518518518518517,370,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.24769227212313408,-0.4401212262560237,0.6878134983791577,-0.019941237999946432,0.022047920552296513,0.054133380631577355,0.11949529316571719,0.6148756193018295,0.026154995124556935,0.020302590212737504,0.02141896688205691,0.0028497303954232167,0.047728206270809946
303,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,47,6,8,5,0,0.18518518518518517,370,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.24687506466682582,-0.31825822905669154,0.5651332937235174,-0.021229550614988796,0.023978451079509272,0.06112842371529548,0.12610037115204328,0.6171597887857279,0.036109649478172356,0.021099569665338186,0.02401573251261599,0.0019111187631543625,0.059145080257938035
304,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,48,7,1,6,0,0.18518518518518517,370,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.25199199454839893,-0.10674009453096671,0.35873208907936566,-0.01609860977821137,0.023948860654067816,0.062412025223129386,0.14715814712250047,0.7641108363027985,0.03540662101687583,0.01566303815950218,0.02417291774249858,0.002625683040685056,0.055981019728047476
305,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,49,7,2,6,1,0.17517517517517517,350,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.2482932692377581,-0.6054821627595652,0.8537754319973233,-0.026798485369400188,0.030924152685014777,0.07931217677470617,0.18804752077968936,0.5842836413908352,0.04225154692205152,0.026677800096162885,0.0309707770724702,0.0024169008969664174,0.07168006073060967
306,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,50,7,3,6,2,0.18218218218218218,364,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.2461662571731921,-0.6093788380046112,0.8555450951778033,-0.018965159994411812,0.029514880862815424,0.06555652520251787,0.1453337694655039,0.5857188382079562,0.02461039577442581,0.018145555268674007,0.029752330121708,0.0018658793411001628,0.04902580830489185
307,5,13,1,5,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.16.54.635.jpk-force-map,2026-09-12T15:16:54.134000+02:00,2.7,51,7,4,6,3,0.18468468468468469,369,speed_conditioned_settled_window_median,155.0,275.0,0.05740740740740741,0.10185185185185185,89,0.2465980437760154,-0.6098215930884441,0.8564196368644594,-0.024408168577395695,0.023957315061336804,0.06137226661968517,0.13786063521283465,0.5939291355912706,0.029404587001670424,0.02470684415314031,0.02605478397839675,0.0017650660965275733,0.05522666759157085
